cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
7638094;ADALGISA STUDART GUIMARAES LIMA                             ;ADALGISA STUDART GUIMARAES LIMA                             ;AV WASHINGTON SOARES                    ;3000;EDSON QUEIROZ       ;60110110;230440;-3.783.551;-38.481.943;202005
7638256;RAFAEL MAGALHAES NEIVA SANTOS                               ;RAFAEL MAGALHAES NEIVA SANTOS                               ;AV DOM LUIZ                             ;500;ALDEOTA             ;60160230;230440;-3.734.042;-38.497.029;202005
7638434;MUNICIPIO DE SAO GONCALO DO AMARANTE                        ;CENTRO DE MAMOGRAFIA DE SAO GONCALO DO AMARANTE             ;RUA CORONEL NECO MARTINS                ;S/N       ;CENTRO              ;62670000;231240;-3.609.365.759.510.350;-3.896.902.084.350.580;202005
7639759;FRANCISCO DE ASSIS LOPES                                    ;FRANCISCO DE ASSIS LOPES                                    ;RUA PEREIRA FILGUEIRAS                  ;2020;ALDEOTA             ;60160150;230440;-3.731.166;-38.504.681;202005
7640064;DR SERVICOS MEDICOS LTDA                                    ;DR SERVICOS MEDICOS LTDA                                    ;RUA COSTA BARROS                        ;833;CENTRO              ;60160280;230440;-3.728.631;-38.516.123;202005
7641486;CLINICA DUE ODONTOLOGIA ESPECIALIZADA LTDA ME               ;CLINICA DUE                                                 ;RUA JOAO CARVALHO                       ;800;ALDEOTA             ;60140140;230440;-3.738.775;-38.504.856;202005
7641958;SHEILA MATOS RODRIGUES ME                                   ;CENTAD CENTRO DE TRATAMENTO DE ALCOOL E DROGAS DO CARIRI    ;DAO LAMEIDA                             ;42;JARDIM GONZAGA      ;63046290;230730;                              ;                              ;202005
7642369;PREFEITURA MUNICIPAL DE IGUATU                              ;UNIDADE DE PSF GAMELEIRA                                    ;SITIO GAMELEIRA                         ;S/N       ;ZONA RURAL          ;63500020;230550;-6.359;-39.299;202005
7643705;CLINICA DE ENDOSCOPIA E ULTRASSONOGRAFIA SR DO BONFIM       ;CLINICA DE ENDOSCOPIA E ULTRASSONOGRAFIA SR DO BONFIM       ;AV ILIDIO SAMPAIO                       ;2042;CENTRO              ;63430000;230540;-64.021.988;-388.624.553;202005
7644388;CLINICA MEDICO ODONTOLOGICA DR WILIAM BEZERRA LTDA ME       ;CLINICA DR WILIAM BEZERRA                                   ;RUA FIUZA DE PONTES                     ;52;CENTRO              ;60140170;230440;-3.729.503;-38.515.481;202005
7645902;PAD MEDICAL CARE SS LTDA                                    ;PAD MEDICAL                                                 ;RUA SANTA LUZIA                         ;1768;SAO MIGUEL          ;63010459;230730;-72.048.125;-393.163.098;202005
7646690;FABIO HERLEN SALDANHA ALBUQUERQUE                           ;CONSULTORIO ODONTOLOGICO FABIO HERLEN                       ;AVENIDA DR JOAQUIM FERNANDES            ;709;CENTRO              ;63800000;231140;-5.198;-39.297;202005
7646852;UNIFISIO CLINICA DE FISIOTERAPIA LTDA                       ;UNIFISIO                                                    ;RUA PREFEITO JAIME ALENCAR              ;680;NOVO CENTRO         ;63430000;230540;-64.053.527;-388.601.712;202005
7647719;LIDIANA GURGEL FERREIRA ARARIPE                             ;LIDIANA GURGEL FERREIRA ARARIPE                             ;RUA BARBOSA DE FREITAS                  ;1950;ALDEOTA             ;60170021;230440;-3.743.337;-38.499.657;202005
7647875;PREFEITURA MUNICIPAL DE MOMBACA                             ;CEO DE MOMBACA                                              ;AV CORONEL JOSE ADERALDO CASTELO        ;512;CENTRO              ;63610000;230850;-5.743;-39.628;202005
7649053;CLINICA MEDICA SANTA EDWIGES LTDA                           ;CLINICA MAIS SAUDE                                          ;RUA EPITACIO PESSOA                     ;1111;CENTRO              ;63900145;231130;-4.968.892.721.592.170;-3.901.277.303.695.670;202005
7649444;PREFEITURA MUNICIPAL DE MARACANAU                           ;FARMACIA VIVA                                               ;RUA EQUADOR                             ;1;CAGADO              ;61915450;230765;                              ;                              ;202005
7649460;M FREIRE NUNES ME                                           ;FREIRIMAGEM                                                 ;RUA CORONEL PIO GADELHA                 ;454;CENTRO              ;62960000;231310;-52.469.404;-3.812.812;202005
7650612;PREFEITURA MUNICIPAL DE PINDORETAMA                         ;UBS DA FAMILIA COQUEIRO DO ALAGAMAR                         ;SITIO COQUEIRO DO ALAGAMAR              ;S/N       ;COQUEIRO DO ALAGAMAR;62860000;231085;-406.222.051.781.186;-3.818.229.675.292.960;202005
7653980;MUNICIPIO DE SOBRAL                                         ;CSF CAMPO DOS VELHOS                                        ;RUA CARLOS ROLIM MARTINIANO             ;230;CAMPO DOS VELHOS    ;62030030;231290;-3.674;-40.239;202005
7654197;DECELY N DE CARVALHO ME                                     ;CONSULTORIO DE NUTRICAO DECELY NOGUEIRA                     ;RUA SAVINO BARREIRA                     ;1022;CENTRO              ;63475000;230690;-58.853.132;-386.216.381;202005
7655940;ANTONIA IZELDA DE ARAUJO MAIA ME                            ;CONSULTORIO ODONTOLOGICO DRA IZELDA                         ;RUA JOAO FACUNDES BONFIM                ;54;CENTRO              ;63640000;230560;-539.616.139;-4.031.167.457;202005
7656254;DEBORA LIMA SILVEIRA                                        ;DEBORA LIMA SILVEIRA                                        ;RUA MONSENHOR BRUNO                     ;2510;JOAQUIM TAVORA      ;60115046;230440;-3.744.287;-38.513.517;202005
7656513;THOMAS RAMON LEITE BATISTA ME                               ;CONSULTORIO DE PROTESE DENTARIA DE MOMBACA                  ;CORONEL JOSE ADERALDO                   ;284;CENTRO              ;63610000;230850;-5.746.885.854.086.170;-396.296.489.238.739;202005
7657218;F L PARENTE VIANA ME                                        ;CLINICA ODONTO SOBRAL                                       ;TRAVESSA DO XEREZ                       ;34;CENTRO              ;62010270;231290;-36.900.759;-403.508.844;202005
7657269;JOSE VIANA DINIZ                                            ;JOSE VIANA DINIZ                                            ;RUA JULIO DA SILVEIRA                   ;124;PARREAO             ;60410320;230440;-3.758.751;-38.537.310;202005
7658249;S J ODONTOLOGIA                                             ;S J ODONTOLOGIA LTDA ME                                     ;AV ODILON AGUIAR                        ;102;CENTRO              ;63660000;231330;-59.959.539;-402.948.226;202005
7658354;PREF M BOA VIAGEM                                           ;PROG SAUDE DA FAM LUIZ FERREIRA DE ALMEIDA                  ;RUA LUIS UCHOA                          ;S/N       ;B DE FATIMA         ;63870000;230240;-5.128;-39.732;202005
7659229;PREFEITURA M DE ARATUBA                                     ;NASF DE ARATUBA                                             ;TRAVESSA JOSE AQUINO PEREIRA            ;S/N       ;CENTRO              ;62762000;230140;-4.419.539.104.314.620;-3.904.407.441.616.050;202005
7659318;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;CENTRAL DE REGULACAO DAS URGENCIAS DO CEARA JUAZEIRO        ;RUA VICENTE PATU                        ;60;SAO FRANCISCO       ;63010145;230730;-7.213;-39.315;202005
7660243;ESMALTEC S A                                                ;ESMALTEC S A                                                ;AV PARQUE OESTE                         ;2130;DISTRITO INDUSTRIAL ;61939120;230765;-3.877;-38.626;202005
7660251;J C C LABORATORIO DE ANALISES CLINICAS ME                   ;LABORATORIO ADOLFO LUTZ                                     ;RUA 118                                 ;20;JEREISSATI II       ;61936180;230765;                              ;                              ;202005
7660707;MARIA MARYANE CIDRACK ARAUJO DO VALE                        ;CONSULTORIO ODONTOLOGICO MARYANE CIDRACK                    ;RUA FRANCISCO ENEAS DE LIMA             ;356;CENTRO              ;63900061;231130;-4.970.688.389.783.340;-3.901.702.165.603.630;202005
7661908;IZABEL DE LOURDES DE ALBUQUERQUE CABRAL DE HOLANDA          ;IZABEL DE LOURDES DE ALBUQUERQUE CABRAL DE HOLANDA          ;TENENTE CRAVO                           ;47;ALTO SAO FRANCISCO  ;63908370;231130;-4.969.085.114.846.710;-3.901.137.828.826.900;202005
7662653;MD CLINICAS LTDA ME                                         ;MD CLINICAS                                                 ;RUA TENENTE BENEVOLO                    ;1588;MEIRELES            ;60160041;230440;-3.729.045;-38.506.519;202005
7662815;PREFEITURA MUNICIPAL DE MILHA                               ;CAPS I DE MILHA                                             ;AV DR WILSON PINHEIRO                   ;231;CENTRO              ;63635000;230835;-5.675;-39.194;202005
7663595;MARIA SHISLANA GOMES DA SILVA DE HOLANDA                    ;CONSULTORIO ODONTOLOGICO DRA SHISLANA DE HOLANDA            ;RUA FRANCISCO AMADEU MARQUES            ;295;CENTRO              ;63640000;230560;-539.524.805;-4.031.235.516;202005
7663617;MUNICIPIO DE CASCAVEL                                       ;CENTRAL DE ASSISTENCIA FARMACEUTICA                         ;RUA NOE VIANA                           ;S/N       ;MODULO ESPORTIVO    ;62850000;230350;-4.128.535;-38.244.735;202005
7663692;MARCUS VINICIUS AMARAL BARRETO                              ;MARCUS VINICIUS AMARAL BARRETO                              ;RUA GENERAL TERTULIANO POLIGUARA        ;607;ALDEOTA             ;60135280;230440;-3.743.555;-38.498.791;202005
7663994;MUNICIPIO DE MAURITI                                        ;ESF COITE AGROVILA                                          ;SITIO VIEIRA                            ;S/N       ;DISTRITO COITE      ;63210000;230810;-7.389;-38.774;202005
7664001;MUNICIPIO DEMAURITI                                         ;ESF CURTUME                                                 ;SITIO CURTUME                           ;S/N       ;DISTRITO SAO MIGUEL ;63210000;230810;-7.389;-38.774;202005
7664117;MUNICIPIO DE MAURITI                                        ;NASF COITE                                                  ;DISTRITO COITE                          ;S/N       ;COITE               ;63210000;230810;                              ;                              ;202005
7664125;MUNICIPIO DE MAURITI                                        ;NASF BURITIZINHO                                            ;SITIO SANTO ANTONIO                     ;S/N       ;DISTRITO BURITIZINHO;63210000;230810;-7.389;-38.774;202005
7664133;MUNICIPIO DE MAURITI                                        ;NASF PALESTINA                                              ;SITIO QUIXABINHA                        ;S/N       ;DISTRITO PALESTINA  ;63210000;230810;-7.389;-38.774;202005
7664168;POLO DE ACADEMIA DA SAUDE DE PEREIRO                        ;POLO DE ACADEMIA DA SAUDE DE PEREIRO                        ;AVENIDA JOAO HOLANDA                    ;S/N       ;CENTRO              ;63460000;231080;-6.045.047.447.209.980;-3.845.780.521.631.240;202005
7664575;FERNANDO ANTONIO DE SOUSA BARROS ME                         ;FERNANDO ANTONIO DE SOUSA BARROS                            ;RUA HELIO DA SILVEIRA REIS              ;575;ENG LUCIANO CAVALCA ;60813490;230440;-3.783.042;-38.486.357;202005
7664702;M LIMA ANGELIM CIA LTDA ME                                  ;FARMACIA MEGAFARMA E LABORATORIO DE PATOLOGIA CLINICA L     ;RUA PESSOA ANTA                         ;706;CENTRO              ;62430000;230470;-31.238.494;-408.265.931;202005
7664796;ITALO FEITOSA NOGUEIRA ME                                   ;CLINIMED CARIRI                                             ;RUA CONCEICAO                           ;632;CENTRO              ;63010222;230730;-7.201.588;-393.215.721;202005
7665954;M MARIA TEIXEIRA ME                                         ;OMEGA IMAGENS                                               ;RUA CORONEL JOAO CICERO MEMORIA         ;328;CENTRO              ;62380000;230500;-4.167;-40.748;202005
7666152;MUNICIPIO DE CRUZ                                           ;UBSF GERALDO ALVES DE MENEZES                               ;BELEM                                   ;S/N       ;BELEM               ;62595000;230425;-293.288.334.199.111;-4.022.090.435.028.070;202005
7666225;ACADEMIA DA SAUDE DE ICO                                    ;ACADEMIA DA SAUDE DE ICO                                    ;RUA DO CRUZEIRO                         ;S/N       ;ALTO MANOEL MARIANO ;63430000;230540;-6.409.301.399.308.070;-38.862.547.874.450.600;202005
7666446;PREFEITURA MUNICIPAL DE ICAPUI                              ;NASF ICAPUI                                                 ;AV 22 DE JANEIRO                        ;S/N       ;CAJUAIS             ;62810000;230535;-4.702.313.624.847.010;-37.363.112.568.855.200;202005
7667051;GIOVANI HEVERTON PEREIRA MATIAS                             ;GIOVANI HEVERTON PEREIRA MATIAS                             ;RUA MANOEL ANGELO FERREIRA              ;544;CENTRO              ;63280000;231060;-7.829.357.674.672.470;-3.907.309.055.328.360;202005
7667302;PREFEITURA MUNICIPAL DE ITAPIUNA                            ;ACADEMIA DA SAUDE DE ITAPIUNA                               ;RUA HUMBERTO CAMPELO                    ;S/N       ;NOVA ITAPIUNA       ;62740000;230650;-4.564;-38.922;202005
7667582;UNIVERSIDADE FEDERAL DO CEARA                               ;NUCLEO DE TECNOLOGIA E EDUCACAO A DISTANCIA EM SAUDE        ;RUA ALEXANDRE BARAUNA                   ;949;RODOLFO TEOFILO     ;60430160;230440;-3.748.238;-38.551.547;202005
7667779;MUNICIPIO DE MAURITI                                        ;ESF IMACULADA CONCEICAO BELA VISTA II                       ;RUA CARLOS ALEXANDRE                    ;S/N       ;BELA VISTA II       ;63210000;230810;-73.786.434;-38.767.443;202005
7667914;MAIRLA AMARA MONTEIRO FELIX DE LIMA                         ;CLINODONTO                                                  ;DR EUDASIO BARROSO                      ;940;CENTRO              ;63900224;231130;-4.968.956.852.683.260;-39.021.313.190.460.200;202005
7668104;MUNICIPIO DE ARACOIABA                                      ;CENTRAL DE REGULACAO DE ARACOIABA                           ;RUA GETULIO VARGAS                      ;139;CENTRO              ;62750000;230120;-4.373.690.631.477.400;-3.880.991.220.474.240;202005
7668759;CICERA GLAYSIANE BEZERRA FEITOSA ME                         ;ESPACO FISICO                                               ;RUA 3 DE MAIO                           ;60;CENTRO              ;63290000;230710;                              ;                              ;202005
7669348;C L DERMATOLOGIA E SERVICOS DE ESTETICA LTDA ME             ;C L SAUDE DA PELE                                           ;AV ENGENHEIRO SANTANA JUNIOR            ;3000;COCO                ;60192205;230440;-3.747.281;-38.489.972;202005
7669984;FONSECA MENDONCA SERVICOS MEDICOS LTDA                      ;CLINICA CORACAO PULMAO                                      ;RUA ALFREDO TERCEIRO                    ;610;CENTRO              ;63870000;230240;-51.248.331;-397.317.063;202005
7670117;MONTEIRO E ALCANTARA RADIOLOGIA ODONTOGICA LTDA ME          ;DENTIMAGEM                                                  ;RUA JOSE RIBEIRO MONTE                  ;292;CENTRO              ;63430000;230540;-64.042.632;-388.585.026;202005
7670605;PREF M BEBERIBE                                             ;UNIDADE BASICA DE SAUDE DA FORQUILHA                        ;RODOVIA BR 304 KM 20                    ;S/N       ;FORQUILHA           ;62840000;230220;-4.18                         ;-38.131;202005
7670710;INSTITUTO HEITOR COELHO IHC                                 ;I H C                                                       ;TRV PAIZINHO SABIA                      ;63;CENTRO              ;63010142;230730;-7.213;-39.315;202005
7671210;FRANCILEIDE SANTANA                                         ;CLINICA EXPERENCIAR                                         ;SAO JOSE                                ;550;CENTRO              ;63010010;230730;-7.213;-39.315;202005
7672306;RENAN DE ALMEIDA SILVA                                      ;RENAN DE ALMEIDA SILVA                                      ;RUA SENADOR POMPEU                      ;486;CENTRO              ;63100970;230420;-72.321.531;-394.109.478;202005
7674546;PREFEITURA MUNICIPAL DE FARIAS BRITO                        ;POSTO DE SAUDE DE LAGOA SECA                                ;SITIO LAGOA SECA                        ;S/N       ;ZONA RURAL          ;63185000;230430;-6.825.851;-39.599.437;202005
7674589;UNIVERSIDADE FEDERAL DO CEARA                               ;HUWC CONSULTORIO ITINERANTE DE OFTALMOLOGIA                 ;RUA CAPITAO FRANCISCO PEDRO             ;1290;RODOLFO TEOFILO     ;60430372;230440;-3.749.600;-38.551.665;202005
7676832;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB BREJO SANTO 39                           ;RUA MANOEL INACIO DE LUCENA             ;1000;ALDEOTA             ;63260000;230250;-7.493;-38.985;202005
7676840;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB CAMPOS SALES 87                          ;RUA ENEAS ARRAIS                        ;202;CENTRO              ;63150000;230270;-7.074;-40.376;202005
7676859;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU CEARA POLO I USB CEDRO 98                              ;RUA CENTRO                              ;S/N       ;CENTRO              ;63400000;230380;                              ;                              ;202005
7676883;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA IGUATU 105                               ;AV ROBERTO COSTA                        ;2063;ESPLANADA II        ;63500029;230550;-6.359;-39.299;202005
7676891;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB JUAZEIRO DO NORTE I 60                   ;RUA VICENTE PATU                        ;60;CENTRO              ;63010010;230730;-7.213;-39.315;202005
7676905;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB JUAZEIRO DO NORTE II 86                  ;RUA VICENTE PATU                        ;60;CENTRO              ;63010145;230730;-7.213;-39.315;202005
7676921;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB JUAZEIRO DO NORTE III 97                 ;RUA VICENTE PATU                        ;60;CENTRO              ;63010145;230730;-7.213;-39.315;202005
7676972;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB ACOPIARA 85                              ;AV FRANCISCO CHAGAS PIANCO              ;188;VILA AROEIRA        ;63560000;230030;-6.095;-39.453;202005
7676999;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB ALTO SANTO 71                            ;RUA JOAO QUINCO                         ;272;CENTRO              ;62970000;230070;-5.521;-38.272;202005
7677006;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB ASSARE 95                                ;DR PAIVA                                ;9;CENTRO              ;63140000;230160;-6.874;-39.875;202005
7677014;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB BOA VIAGEM 55                            ;RUA CORONEL LUIZ AMARO BEZERRA          ;149;MARIA DO CARMO      ;63870000;230240;-5.128;-39.732;202005
7677022;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA BREJO SANTO 94                           ;RUA MANOEL INACIO DE LUCENA             ;1000;ALDEOTA             ;63260000;230250;-7.493;-38.985;202005
7677049;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB CANINDE 68                               ;AV LUCIANO MAGALHAES                    ;1826;SANTA LUZIA         ;62700000;230280;-4.359;-39.312;202005
7677057;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA CANINDE 118                              ;AV LUCIANO MAGALHAES                    ;1826;SANTA LUZIA         ;62700000;230280;-4.359;-39.312;202005
7677073;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB CEDRO 80                                 ;RUA CORONEL CELSO ARAUJO                ;468;FATIMA              ;63400000;230380;-6.607;-39.062;202005
7677111;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA CRATO 64                                 ;RUA ANTONIO PEREIRA                     ;S/N       ;ALTO DA PENHA       ;63100070;230420;-7.234;-39.409;202005
7677138;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB CRATO I 82                               ;RUA ANTONIO PEREIRA                     ;S/N       ;ALTO DA PENHA       ;63100070;230420;-7.234;-39.409;202005
7677146;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB FARIAS BRITO 89                          ;RUA ANTONIO FERNANDES LIMA              ;581;BOA VISTA           ;63185000;230430;-6.931;-39.566;202005
7677162;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB IGUATU I 99                              ;AV ROBERTO COSTA                        ;2063;ESPLANADA I         ;63502660;230550;-6.359;-39.299;202005
7677170;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB JAGUARUANA 65                            ;RUA TIRADENTES                          ;485;JUAZEIRO            ;62823000;230700;-4.834;-37.781;202005
7677189;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB JATI 81                                  ;RUA OLIVIO ALVES ROCHA                  ;29;CENTRO              ;63275000;230720;-7.686;-39.016;202005
7677200;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA JUAZEIRO DO NORTE 145                    ;RUA VICENTE PATU                        ;60;CENTRO              ;63010145;230730;-7.213;-39.315;202005
7677227;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB JUAZEIRO DO NORTE IV 101                 ;RUA R VICENTE PATU                      ;60;CENTRO              ;63010145;230730;-7.213;-39.315;202005
7677235;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB JUCAS 106                                ;RUA JOSE FACUNDO FILHO                  ;S/N       ;PLANALTO            ;63580000;230740;-6.525;-39.528;202005
7677243;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU CEARA POLO I USB MAURITI 84                            ;RUA DA PRACA                            ;S/N       ;CENTRO              ;63210000;230810;                              ;                              ;202005
7677251;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB MOMBACA 93                               ;AV BEIRA RIO                            ;116;CENTRO              ;63610000;230850;-5.743;-39.628;202005
7677278;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB MORADA NOVA 57                           ;RUA SOUZA GIRAO                         ;455;GIRILANDIA          ;62940000;230870;-5.107;-38.373;202005
7677286;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB OROS 96                                  ;RUA EXPEDITO PAULINO DA SILVA           ;9;CENTRO              ;63520000;230950;-6.244;-38.914;202005
7677294;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB PENAFORTE 88                             ;RUA PADRE CICERO                        ;44;CENTRO              ;63280000;231060;-7.829;-39.077;202005
7677308;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB SAO BENEDITO 183                         ;AV TABAJARA                             ;S/N       ;MONSENHOR OTACILIO  ;62370000;231230;-4.049;-40.865;202005
7677316;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA QUIXERAMOBIM 132                         ;RUA TABELIAO MIGUEL CAMARA              ;134;CENTRO              ;63800000;231140;-5.199;-39.293;202005
7677324;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB QUIXERAMOBIM 51                          ;RUA TABELIAO MIGUEL CAMARA              ;134;CENTRO              ;63800000;231140;-5.199;-39.293;202005
7677340;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB SABOEIRO 100                             ;RUA MARIA DOLORES LEAL                  ;195;CENTRO              ;63590000;231190;-6.542;-39.907;202005
7677359;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB SALITRE 79                               ;AV JOSE DIONISIO FILHO                  ;548;CENTRO              ;63155000;231195;-7.285;-40.457;202005
7677367;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB SENADOR POMPEU 67                        ;RUA MARIA IZA MAGALHAES                 ;52;CARACARA            ;63600000;231270;-5.588;-39.372;202005
7677375;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB TABULEIRO DO NORTE 66                    ;RUA CORONEL PIO GADELHA                 ;4441;CENTRO              ;62960000;231310;-5.247;-38.131;202005
7677383;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA TAUA 102                                 ;RUA LAURINDO GOMES DO O                 ;11;BEZERRA E SOUZA     ;63660000;231330;-6.003;-40.293;202005
7677391;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB TAUA 104                                 ;RUA LAURINDO GOMES DE O                 ;11;BEZERRA E SOUZA     ;63660000;231330;-6.003;-40.293;202005
7677405;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB VARZEA ALEGRE 90                         ;RUA JOSE ALVES FEITOSA                  ;409;CENTRO              ;63540000;231400;-6.789;-39.296;202005
7677669;VIRGINIA SAMPAIO MADEIRO LEAL                               ;VIRGINIA SAMPAIO MADEIRO LEAL                               ;RUA TEOFILO SIQUEIRA                    ;634;CENTRO              ;63100970;230420;-7.235.221.689.948.250;-3.941.465.377.807.610;202005
7682344;RACHEL MARINHO BITAR CUNHA SOBREIRA DE SAMPAIO              ;RACHEL MARINHO BITAR CUNHA SOBREIRA DE SAMPAIO              ;AV SANTOS DUMONT                        ;5753;PAPICU              ;60160000;230440;-3.741.531;-38.480.173;202005
7683162;I N R                                                       ;INSTITUTO NOVOS RUMOS                                       ;ROD JACUNDA                             ;S/N       ;JARDIM BANDEIRANTES ;61700000;230100;-3.901;-38.391;202005
7684258;POSTO DE SAUDE SANTA RITA                                   ;POSTO DE SAUDE SANTA RITA                                   ;SANTA RITA                              ;1;DISTRITO SANTA RITA ;63950000;230393;-4.829.133;-39.095.911;202005
7684703;MUNICIPIO DE PARACURU                                       ;ACADEMIA DA SAUDE DE PARACURU                               ;DOMINGOS PAULINO                        ;S/N       ;CENTRO              ;62680000;231020;-3.413.498.493.162.710;-3.902.644.693.851.470;202005
7686358;PREFEITURA MUNICIPAL DE ANTONINA DO NORTE                   ;POSTO DE SAUDE FRANCISCO JUAREZ                             ;SITIO SAO JOAO                          ;S/N       ;ZONA RURAL          ;63570000;230080;-6.775;-39.989;202005
7687559;JOSE OTAVIO RIBEIRO CRUZ                                    ;CLINICA JANIZA RIBEIRO CRUZ                                 ;RUA 2 DE FEVEREIRO                      ;362;CENTRO              ;62600000;230630;-36.847.036.463.801.000;-39.586.720.168.590.500;202005
7687907;TEREZINHA MARTINS MEDEIROS ME                               ;DERMOFISIO                                                  ;RUA PADRE MACEDO                        ;475;CENTRO              ;63700052;230410;-5.178;-40.678;202005
7688148;CLINICA DE RADIOLOGIA ODONTOLOGICA MILFONT LTDA ME          ;ODONTOIMAGEM                                                ;RUA TRISTAO GONCALVES                   ;578;CENTRO              ;63100100;230420;-7.233.955.122.696.380;-3.941.117.763.519.280;202005
7688180;PREFEITURA MUNICIPAL DE FORTALEZA                           ;COORDENADORIA REGIONAL DE SAUDE V                           ;AV AUGUSTO DOS ANJOS                    ;2466;BOMSUCESSO          ;60720610;230440;-3.787.216;-38.585.193;202005
7688733;SOUSA E SINDEAUX SAUDE SS LTDA                              ;S S SAUDE LTDA                                              ;AVENIDA C                               ;235;PARQUE DAS NACOES   ;61600040;230370;-37.300.563;-386.593.082;202005
7689098;FELIX ARISTIDES MORORO TRAUMATURGO                          ;FELIX ARISTIDES MORORO TRAUMATURGO                          ;DOM LINO                                ;1010;PARQUELANDIA        ;60455450;230440;-3.743.704;-38.555.742;202005
7689799;CLINICA SAO CARLOS DIAGNOSTICO POR IMAGEM LTDA              ;SAO CARLOS MEDICINA DIAGNOSTICA                             ;RUA OTONI FACANHA DE SA                 ;69;DIONISIO TORRES     ;60170180;230440;-3.749.711;-38.497.951;202005
7689934;GASTRO ORTHO CLINICA                                        ;GASTRO ORTHO CLINICA                                        ;RUA MARIA NILDE COUTO BEM               ;220;TRIANGULO           ;63010010;230730;-7.213;-39.315;202005
7690568;TASSIA IVILA DE SOUSA MENEZES                               ;TASSIA IVILA DE SOUSA MENEZES                               ;RUA JOSE FACANHA                        ;855;RODOLFO TEOFILO     ;60430005;230440;-3.750.957;-38.558.733;202005
7692102;PREFEITURA MUNICIPAL DE CAMPOS SALES                        ;POSTO DE SAUDE SAO JOSE                                     ;ASSENTAMENTO SAO JOSE                   ;S/N       ;ZONA RURAL          ;63150000;230270;                              ;                              ;202005
7692110;PREFEIRUTA MUNICIPAL DE CAMPOS SALES                        ;POSTO DE SAUDE POCO DE PEDRA                                ;POCO DE PEDRAS                          ;0;ZONA RURAL          ;63150000;230270;-7.074;-40.376;202005
